136531,-248,679,0,0,0,0,4
138432,481,541,138533,443,464,17,7
140098,389,681,140232,394,673,15,4
141632,83,776,141932,72,765,8,2
145064,560,622,145332,551,564,19,5
146698,181,630,147099,190,632,10,5
148465,170,446,148566,188,462,10,9
149798,231,529,150199,196,508,11,7
151398,433,640,151665,432,617,16,5
152964,394,734,153232,390,699,15,3
154465,307,823,154765,311,789,13,1
155997,-202,701,156366,-212,699,1,3
157731,-166,477,158032,-164,484,2,8
159300,482,590,159499,483,584,17,6
161831,485,830,162132,469,829,17,1
163131,528,572,163631,518,584,18,6
164764,-205,527,165198,-207,496,1,7
166197,-39,718,166565,-68,725,5,3
167764,478,442,168031,432,407,17,9
169064,48,730,169364,50,727,7,3
