74500,-5,444,74934,-7,455,6,9
76767,-85,821,77234,-83,821,4,1
78400,133,761,78968,129,665,9,2
80133,-255,614,80634,-257,618,0,5
81900,-84,418,82201,-91,444,4,9
83633,572,674,83934,508,638,19,4
85500,570,488,85934,496,443,19,8
86967,216,775,87467,188,744,11,2
88633,-252,473,89135,-254,478,0,8
90300,612,727,90734,586,667,20,3
91733,234,526,92101,183,468,11,7
93233,5,730,93603,-3,700,6,3
96799,512,780,97000,508,732,18,2
98366,258,830,98900,249,814,12,1
100100,522,639,100201,417,465,18,5
101800,2,827,102267,-5,773,6,1
103566,567,725,103766,551,662,19,3
105099,-32,612,105600,-24,620,5,5
106699,254,868,107033,253,855,12,0
108232,276,517,108567,278,525,12,7
