526153,176,594,526454,188,577,10,6
527753,514,634,527987,469,552,18,5
529354,553,487,529820,509,443,19,8
530986,-49,674,531420,-59,658,5,4
538319,613,438,0,0,0,20,9
540285,85,590,540720,96,552,8,6
541752,91,510,542153,79,515,8,7
543352,52,612,543887,49,598,7,5
545052,-253,508,0,0,0,0,7
546853,90,648,547253,79,640,8,4
548652,-265,766,549253,-249,717,0,2
550652,298,823,550986,247,635,13,1
552486,-69,621,552887,-108,620,4,5
554252,-30,540,554620,-31,521,5,7
555952,51,581,556352,41,583,7,6
558285,565,779,558720,550,776,19,2
560118,181,521,560486,185,501,10,7
561852,259,723,562253,256,730,12,3
563519,15,655,563952,0,680,6,4
565185,226,533,565486,198,516,11,7
