333393,561,635,333960,538,632,19,5
335191,216,876,335859,210,859,11,0
336959,391,585,337560,355,565,15,6
338592,90,592,339193,109,565,8,6
340426,-216,679,340793,-204,623,1,4
342126,50,534,342525,43,523,7,7
343926,44,679,344226,40,661,7,4
346059,607,443,348326,401,453,20,9
350225,469,542,350692,422,475,17,7
352225,562,542,352593,500,501,19,7
353958,-41,682,354492,-39,666,5,4
357558,-120,414,358259,-102,402,3,9
360058,603,691,360125,586,686,20,4
362058,-247,447,362459,-180,384,0,9
364025,107,411,364458,87,445,8,9
371491,177,876,372126,184,872,10,0
374091,481,691,374092,410,538,17,4
375757,-69,767,376558,-96,758,4,2
377724,36,628,378292,38,621,7,5
379890,93,690,380158,71,632,8,4
