215696,-129,730,216464,-119,713,3,3
218029,-46,830,218095,-66,800,5,1
219496,122,732,219797,123,699,9,3
220962,256,780,221230,260,731,12,2
222496,85,823,222863,74,810,8,1
224029,40,779,224330,27,772,7,2
225762,554,589,225863,511,616,19,6
227329,-41,668,227763,-41,657,5,4
228896,-250,511,229329,-239,490,0,7
230495,400,626,230796,431,585,15,5
232062,217,682,232430,217,669,11,4
233629,80,872,234097,35,801,8,0
235362,-163,615,235763,-173,594,2,5
236995,2,443,237263,-24,380,6,9
238762,352,786,238928,345,762,14,2
240095,-106,440,240494,-127,442,3,9
241795,615,538,242095,544,533,20,7
243328,103,486,243762,92,473,8,8
245295,-168,873,245929,-161,846,2,0
247161,218,739,247496,188,678,11,3
