469288,602,724,469455,538,610,20,3
470888,221,673,471222,230,653,11,4
472521,264,575,472889,262,591,12,6
474023,52,425,474289,38,409,7,9
475454,1,419,475789,14,438,6,9
476922,233,480,477256,233,496,11,8
478421,271,414,478720,274,465,12,9
480021,260,715,480322,235,713,12,3
481721,-202,431,481989,-208,473,1,9
483321,-118,502,483656,-137,495,3,7
485121,596,785,485321,556,724,20,2
487221,218,416,487655,219,436,11,9
488722,90,553,489155,92,566,8,6
490354,-133,651,490755,-119,665,3,4
492087,-79,814,492488,-37,772,4,1
493820,13,797,494322,35,803,6,1
495754,255,628,496021,263,585,12,5
497521,166,879,498321,143,824,10,0
499354,219,527,499655,218,538,11,7
500987,341,674,501288,349,673,14,4
