790751,-255,521,792284,-258,548,0,7
794216,440,727,795485,431,746,16,3
796984,566,772,798251,511,762,19,2
799550,514,772,800485,490,787,18,2
802384,-144,568,803784,-185,574,2,6
804817,350,674,805884,339,691,14,4
806983,176,825,808250,162,840,10,1
809584,527,536,810684,474,573,18,7
812417,348,881,813484,300,865,14,0
815783,-164,821,817217,-199,840,2,1
818416,354,636,819351,344,648,14,5
820517,479,534,821617,478,534,17,7
825083,608,825,826317,577,822,20,1
827550,350,532,828550,314,550,14,7
830316,-244,436,831683,-243,465,0,9
832949,166,734,834049,160,744,10,3
835783,-38,546,836616,-42,556,5,7
837783,178,681,838848,154,688,10,4
840249,398,534,841283,367,559,15,7
842282,397,682,843416,405,696,15,4
