1092608,-263,440,1093242,-256,441,0,9
1094241,-78,635,1095242,-90,625,4,5
1096574,396,539,1097341,382,534,15,7
1098675,388,684,1099208,379,663,15,4
1100308,169,486,1101175,173,490,10,8
1102108,-43,589,1103075,-43,566,5,6
1104142,175,826,1104975,165,804,10,1
1106408,218,875,1107175,191,840,11,0
1108475,387,479,1109408,382,489,15,8
1110141,-43,436,1111308,-41,443,5,9
1112808,516,635,1113508,456,633,18,5
1114941,-80,870,1116041,-101,865,4,0
1117341,603,586,1118075,574,579,20,6
1119541,82,830,1120574,75,821,8,1
1121974,561,723,1122742,548,717,19,3
1124574,-208,743,1125607,-227,741,1,2
1127607,431,443,1128607,391,466,16,9
1129939,478,734,1130907,469,718,17,3
1131907,556,579,1132807,548,576,19,6
1133674,221,671,1134640,202,667,11,4
