431195,-248,529,432929,-252,557,0,7
433728,-78,483,435229,-73,513,4,8
436995,-203,815,438962,-217,863,1,1
439928,182,568,441528,185,605,10,6
442328,4,630,444029,-11,656,6,5
444861,56,670,446361,45,697,7,4
447961,596,783,449128,551,761,20,2
450561,569,491,451828,549,504,19,8
453161,-84,447,454528,-97,452,4,9
455728,270,584,457162,263,607,12,6
458294,441,482,459562,440,493,16,8
460794,43,448,462161,25,441,7,9
464096,304,880,465627,283,902,13,0
466961,344,731,468194,330,732,14,3
469927,-130,724,471227,-153,737,3,3
473094,516,641,474428,507,669,18,5
475594,256,724,476661,234,722,12,3
478427,85,492,479728,59,480,8,8
480894,218,490,482193,219,504,11,8
483860,604,836,484994,565,831,20,1
