530359,476,640,531426,492,637,17,5
532492,303,636,533560,300,624,13,5
534525,-170,469,535960,-163,480,2,8
536692,-175,587,537992,-167,596,2,6
539159,394,540,540292,384,533,15,7
541425,86,448,542526,73,438,8,9
543725,-118,727,545058,-150,721,3,3
546258,485,542,0,0,0,17,7
549292,258,780,550592,216,763,12,2
551592,218,673,552925,186,662,11,4
554158,306,785,555424,270,767,13,2
556258,260,619,557459,255,650,12,5
558991,-241,716,560524,-271,736,0,3
561591,89,539,562792,95,540,8,7
567991,527,876,569025,494,859,18,0
570758,472,876,572025,441,854,17,0
573491,395,584,574858,384,594,15,6
575857,-167,668,577024,-177,672,2,4
578291,56,727,579425,41,712,7,3
580957,523,782,581891,479,754,18,2
