933280,478,492,933814,486,487,17,8
935113,132,537,936047,123,523,9,7
937013,215,770,937913,210,766,11,2
938846,-86,488,939746,-101,468,4,8
940679,53,773,941780,32,778,7,2
942545,-132,867,943847,-144,879,3,0
944813,573,631,945647,493,646,19,5
946712,389,784,947613,339,778,15,2
948546,0,679,949613,-20,676,6,4
950746,-264,576,951713,-247,565,0,6
953046,483,545,953746,447,546,17,7
955645,178,543,956480,174,531,10,7
958746,476,828,959779,466,837,17,1
960912,127,831,961846,91,822,9,1
962779,140,577,963713,113,551,9,6
964512,-113,697,965579,-150,723,3,3
966679,-256,823,967912,-274,825,0,1
968745,-211,697,969878,-233,735,1,3
970812,91,682,971679,69,658,8,4
972712,220,881,973446,202,861,11,0
