703987,-119,726,705554,-125,746,3,3
706687,482,578,707687,490,598,17,6
708887,265,529,710021,262,553,12,7
711953,512,723,713020,493,729,18,3
714386,437,627,715520,418,653,16,5
716753,-243,619,718186,-268,646,0,5
719086,441,572,720120,398,585,16,6
721319,387,768,722520,349,777,15,2
723519,-31,552,724786,-53,587,5,6
726052,397,874,727287,361,867,15,0
728786,-74,721,730153,-95,709,4,3
731319,178,723,732420,171,718,10,3
733486,269,721,734753,256,715,12,3
735986,-235,563,737286,-253,592,0,6
738519,565,681,739752,552,684,19,4
741019,-259,682,742419,-271,685,0,4
743286,57,728,744452,32,728,7,3
745686,564,636,746886,544,628,19,5
748219,-161,584,749452,-188,579,2,6
750352,54,456,751618,45,477,7,8
