1015344,131,589,1016411,107,587,9,6
1017877,393,877,1018912,342,889,15,0
1020344,-182,814,1021677,-186,823,2,1
1023311,347,775,1024278,323,772,14,2
1025910,-136,587,1026943,-138,592,3,6
1028477,599,583,1029443,565,592,20,6
1030443,-250,547,1031777,-265,619,0,6
1033044,487,875,1034111,452,870,17,0
1035610,-172,530,1036677,-169,539,2,7
1038443,517,736,1039377,505,722,18,3
1040843,-257,818,1042044,-263,811,0,1
1043242,470,539,1044143,452,542,17,7
1045243,391,542,1046210,377,539,15,7
1047376,256,784,1048477,243,791,12,2
1050443,-71,414,1051543,-92,448,4,9
1053210,514,686,1054210,451,683,18,4
1055276,260,687,1056309,257,701,12,4
1057576,482,577,1058476,457,582,17,6
1059709,-39,525,1060709,-42,546,5,7
1061709,-215,579,1063242,-222,591,1,6
