318298,304,726,319566,292,745,13,3
321098,521,632,322133,531,649,18,5
323432,439,730,324365,439,736,16,3
325665,432,826,326865,430,816,16,1
327965,-203,713,0,0,0,1,3
331798,136,865,333332,141,874,9,0
334798,603,686,336332,587,688,20,4
337698,223,590,339199,227,568,11,6
340464,213,527,341765,231,534,11,7
343065,434,444,344132,427,449,16,9
345564,-165,580,346965,-143,589,2,6
347998,-115,571,349498,-103,581,3,6
350664,210,778,352032,210,777,11,2
353331,-81,489,354464,-41,465,4,8
356197,566,739,357198,497,719,19,3
359664,567,497,360965,540,503,19,8
362297,-1,629,363598,22,639,6,5
364697,262,821,365964,269,838,12,1
367164,340,532,368464,322,532,14,7
369464,172,619,370931,172,625,10,5
