56607,-34,617,0,0,0,5,5
97872,98,581,99040,91,583,8,6
100205,314,634,101271,308,641,13,5
102472,134,535,103705,133,530,9,7
104805,222,771,106039,213,793,11,2
107338,277,828,108538,253,847,12,1
109638,-70,866,110805,-84,882,4,0
111972,355,526,113006,342,560,14,7
114138,-34,471,115572,-40,486,5,8
117405,600,636,118405,600,652,20,5
121870,434,739,123005,433,757,16,3
124271,613,586,125405,607,573,20,6
126138,-125,531,127706,-122,551,3,7
128138,-218,586,128139,-120,548,1,6
130204,140,437,131604,131,430,9,9
