621289,177,680,622657,180,658,10,4
623556,-194,703,625255,-202,717,1,3
626756,353,871,627824,366,855,14,0
629389,477,631,630323,493,615,17,5
631922,89,776,633290,101,778,8,2
634756,481,439,635823,494,427,17,9
637422,-85,578,638723,-81,558,4,6
639722,313,483,640856,319,466,13,8
641855,132,565,643155,137,549,9,6
644322,183,729,645489,186,713,10,3
646822,47,825,647956,59,831,7,1
649422,519,680,650289,512,663,18,4
652022,395,880,653222,369,854,15,0
654622,-166,871,656022,-153,869,2,0
657088,-84,830,658455,-60,826,4,1
660022,474,538,660988,474,518,17,7
662988,-190,801,664454,-187,807,1,1
667221,428,727,668355,405,668,16,3
669821,3,774,671155,26,748,6,2
672321,353,622,674188,355,608,14,5
