869315,135,434,870149,159,388,9,9
871248,86,533,872182,90,542,8,7
873048,-135,486,874115,-127,476,3,8
875548,565,542,876148,526,519,19,7
877615,-115,808,878749,-109,819,3,1
880015,-182,772,880848,-174,766,2,2
882448,607,487,883349,583,469,20,8
884281,224,678,885182,216,661,11,4
886314,183,584,887149,191,552,10,6
888181,177,478,889148,169,460,10,8
890148,-134,519,891149,-138,519,3,7
893381,139,879,894549,150,863,9,0
895448,-38,628,896581,-39,619,5,5
898314,-27,486,899181,-29,461,5,8
900181,-78,478,901414,-84,478,4,8
902514,346,540,903549,342,540,14,7
904614,438,731,905581,437,710,16,3
906614,568,483,907514,515,488,19,8
908481,477,487,909548,467,478,17,8
910380,43,720,911381,54,698,7,3
