1161506,-78,827,1162773,-69,829,4,1
1164373,425,734,1165106,408,733,16,3
1166639,-45,444,1167373,-20,467,5,9
1168771,349,691,1169207,349,674,14,4
1170439,339,633,1171106,343,612,14,5
1174872,357,874,1176006,349,867,14,0
1177239,225,869,1178406,217,867,11,0
1179606,353,576,1180539,359,582,14,6
1182172,-245,567,1183339,-240,589,0,6
1184472,519,580,1185339,514,595,18,6
1186439,214,434,1187472,232,455,11,9
1188972,563,772,1189872,520,774,19,2
1191372,-77,872,1192638,-80,879,4,0
1193838,426,531,1194737,427,548,16,7
1195805,471,672,1196838,485,696,17,4
1197771,480,529,1198672,481,553,17,7
1199572,57,484,1200638,54,511,7,8
1201571,-47,583,1202705,-30,601,5,6
1203938,572,629,1204771,548,645,19,5
1206005,174,882,1207071,181,870,10,0
