415308,594,733,416408,595,743,20,3
418141,-170,478,419642,-174,486,2,8
420874,44,879,422341,24,862,7,0
423308,1,637,424508,-19,619,6,5
425641,125,832,426941,107,802,9,1
428207,513,738,429274,485,708,18,3
431041,79,684,432007,75,690,8,4
434607,-201,835,435874,-205,797,1,1
437974,597,640,439274,577,639,20,5
440674,591,779,441874,576,781,20,2
457006,510,832,458308,520,822,18,1
460206,-49,530,460841,-59,543,5,7
461907,82,442,463241,79,403,8,9
464507,-209,684,465773,-237,686,1,4
467839,144,439,469273,127,432,9,9
470506,300,786,471273,216,570,13,2
473006,121,779,474040,104,786,9,2
486706,549,829,489673,540,841,19,1
489872,137,683,490339,563,828,9,4
493205,381,445,494905,420,390,15,9
499572,470,834,501139,466,815,17,1
502872,-31,834,504138,-52,826,5,1
508172,475,788,509205,471,777,17,2
510138,297,876,511338,264,853,13,0
512371,-119,541,513638,-148,516,3,7
515239,-38,780,516338,-57,780,5,2
517305,346,681,518405,331,677,14,4
519305,181,486,520505,178,493,10,8
522172,-180,626,522638,-182,637,2,5
524204,169,583,525171,172,586,10,6
