1179384,595,880,1185452,593,870,20,0
1186518,-161,882,1188085,-153,869,2,0
1190184,393,579,1191285,391,592,15,6
1192384,128,777,1193485,131,775,9,2
1194484,-203,828,0,0,0,1,1
1197817,307,437,1198818,279,458,13,9
1200017,216,878,1200951,199,836,11,0
1201984,-261,622,1203050,-241,618,0,5
1205417,356,783,1206317,358,768,14,2
1207717,-131,672,1208650,-119,681,3,4
1210617,341,730,1211518,352,727,14,3
1212617,-175,728,1213617,-169,720,2,3
1215750,-132,573,1216783,-128,586,3,6
1217750,-162,808,1218850,-151,816,2,1
1220183,553,639,1221051,505,604,19,5
1221783,343,539,1222750,356,538,14,7
1223316,392,445,1224350,381,414,15,9
1225283,254,833,1226283,257,837,12,1
1229583,528,444,1231049,562,485,18,9
1232849,93,584,1233983,87,596,8,6
1234816,51,755,1235950,59,760,7,2
1236716,305,836,1237616,318,823,13,1
1238482,91,529,1239550,110,537,8,7
1240883,560,545,1241683,534,527,19,7
1242782,1,781,1243716,0,806,6,2
1244849,259,638,1245483,272,675,12,5
1246049,6,475,1247016,11,488,6,8
1247816,-30,640,1248649,-45,626,5,5
1249515,-131,487,1250416,-111,475,3,8
1251349,-88,635,1252216,-67,537,4,5
