1638303,393,441,1639670,388,442,15,9
1641537,341,776,1642704,355,769,14,2
1644803,138,877,1646703,142,866,9,0
1648003,175,581,1649403,193,557,10,6
1650270,73,572,1651504,107,600,8,6
1652336,184,777,0,0,0,10,2
1655870,312,534,1657003,320,545,13,7
1659736,265,878,1661038,274,778,12,0
1663603,-264,616,1664903,-123,582,0,5
1666003,-252,812,0,0,0,0,1
1668969,-2,534,1670136,17,547,6,7
1671769,606,589,1672537,601,570,20,6
1674169,562,485,1674970,510,437,19,8
1676769,-177,565,1678469,-166,598,2,6
1680736,386,642,1682369,353,648,15,5
1684435,-135,732,1685502,-131,718,3,3
1686402,-66,659,1687569,-78,665,4,4
1689768,518,833,1690736,544,489,18,1
1692369,88,779,1693602,151,856,8,2
1694802,35,778,1696269,59,743,7,2
1697435,-138,813,1698635,-134,830,3,1
1700402,346,834,1701435,370,689,14,1
1702768,-19,662,1704002,-107,692,5,4
1705068,258,733,1706035,284,831,12,3
1707001,-159,608,0,0,0,2,5
1709068,15,577,1710135,2,603,6,6
1712434,-172,797,1713568,-112,757,2,1
1714901,437,783,1715636,442,751,16,2
1716601,344,685,1717668,258,819,14,4
1718468,4,448,1719468,16,450,6,9
