693266,340,592,694300,377,603,14,6
696133,45,835,696934,57,835,7,1
699066,563,448,699865,563,432,19,9
701099,513,593,701933,497,588,18,6
703499,40,537,704333,33,511,7,7
707566,-140,765,708833,-120,774,3,2
709799,-118,719,711000,-119,726,3,3
711865,-170,480,713033,-175,489,2,8
713699,-176,428,715033,-164,448,2,9
715499,-218,445,716733,-208,443,1,9
717232,93,642,718366,97,624,8,5
719199,429,542,720199,430,527,16,7
721032,-31,725,722099,-47,746,5,3
723965,432,688,724833,430,674,16,4
725832,516,636,726932,452,537,18,5
727765,263,831,729399,265,821,12,1
731431,605,498,732365,528,430,20,8
733798,434,497,734598,430,511,16,8
735498,221,733,736465,204,714,11,3
740498,439,787,741566,438,786,16,2
742498,474,691,743799,471,665,17,4
744631,475,635,745832,454,606,17,5
747564,-87,640,748264,-85,642,4,5
748997,55,441,750264,60,441,7,9
751331,427,641,752032,394,605,16,5
793129,602,877,795797,566,834,20,0
797296,512,786,797897,496,757,18,2
804129,558,835,805497,577,826,19,1
806763,57,667,807963,22,701,7,4
808529,131,787,809630,132,782,9,2
