530090,10,669,531257,-20,706,6,4
532723,-232,460,534157,-246,504,0,8
535523,56,637,536690,68,666,7,5
538090,479,779,538889,465,797,17,2
539890,107,477,541122,85,505,8,8
542390,355,868,543390,330,875,14,0
544889,603,777,545723,582,775,20,2
547789,-146,616,549156,-192,661,2,5
550222,5,548,551389,-14,604,6,6
552555,278,772,553523,267,796,12,2
554889,431,676,555823,423,702,16,4
556889,138,763,558089,113,804,9,2
559689,445,825,560489,422,849,16,1
561789,-25,658,563089,-27,698,5,4
564421,567,490,565422,574,525,19,8
566889,351,641,567790,349,651,14,5
569189,-22,633,570156,-50,653,5,5
571622,129,877,572622,127,890,9,0
573755,312,580,574755,321,602,13,6
576188,-199,761,577355,-219,787,1,2
