822881,559,729,823748,571,738,19,3
824981,429,779,825848,419,793,16,2
827114,567,539,827981,566,538,19,7
829214,318,530,830081,310,552,13,7
831314,-167,806,832581,-166,813,2,1
833481,213,482,834514,240,507,11,8
835547,126,481,836480,122,486,9,8
837647,444,686,838481,436,700,16,4
839647,88,732,840647,89,735,8,3
841880,-239,423,843247,-248,432,0,9
844113,-73,618,845347,-98,649,4,5
846414,8,824,847547,-15,829,6,1
848647,386,723,849448,395,756,15,3
850713,597,632,851547,596,636,20,5
852780,471,631,853547,471,642,17,5
854647,180,813,855647,160,843,10,1
856746,215,775,857846,217,793,11,2
859013,-199,429,860380,-213,438,1,9
861213,137,535,862380,141,557,9,7
863646,559,826,864480,545,839,19,1
