1036908,-241,435,1038141,-242,450,0,9
1039508,181,876,1040474,206,894,10,0
1041807,51,429,1042774,59,454,7,9
1043873,-88,774,1044841,-53,756,4,2
1045841,129,831,1046741,141,844,9,1
1047641,98,559,1048607,101,599,8,6
1049541,208,586,1050341,220,593,11,6
1051341,0,727,1052274,15,731,6,3
1057507,519,830,1058307,504,842,18,1
1059407,516,582,1060374,529,604,18,6
1061307,129,677,1062207,146,694,9,4
1063174,-1,821,1064240,13,821,6,1
1065140,133,857,1066340,142,884,9,0
1067307,7,767,1068373,10,786,6,2
1069373,391,867,1070240,394,860,15,0
1071240,307,437,1072107,311,471,13,9
1073140,-174,445,1074107,-160,445,2,9
1075207,11,634,1076107,16,634,6,5
1076973,128,525,1077873,136,552,9,7
1078940,-113,808,1080106,-122,814,3,1
