882512,14,529,883712,13,540,6,7
884612,219,494,885711,240,521,11,8
886546,307,448,887479,313,459,13,9
888612,610,593,889212,592,611,20,6
890545,-252,497,891779,-231,559,0,8
893379,-242,792,0,0,0,0,1
896245,564,634,897112,544,634,19,5
898479,610,493,899279,577,521,20,8
900479,518,435,901378,522,455,18,9
902345,395,759,0,0,0,15,2
905745,560,731,906812,551,764,19,3
908145,-107,705,0,0,0,3,3
911245,566,533,912178,574,555,19,7
913711,-209,764,915145,-252,826,1,2
916145,355,533,917278,364,565,14,7
918711,526,489,919411,540,527,18,8
920611,213,534,921578,240,568,11,7
922945,172,636,924011,199,648,10,5
925110,227,822,926344,234,857,11,1
927611,-224,630,928978,-182,809,1,5
