462225,39,719,463126,23,749,7,3
464592,152,490,465592,140,536,9,8
466725,394,635,467658,401,663,15,5
468957,313,766,470025,309,791,13,2
470992,131,681,471726,125,701,9,4
473125,392,869,473792,373,856,15,0
474992,-196,676,476125,-191,680,1,4
477091,447,618,477925,456,641,16,5
478991,482,531,479825,495,545,17,7
480925,353,585,481825,364,601,14,6
482825,83,494,483691,104,504,8,8
484724,254,728,485661,265,735,12,3
487291,518,780,487792,517,797,18,2
489291,38,426,489959,33,439,7,9
491391,-236,444,492259,-207,447,0,9
493258,-106,561,494425,-135,590,3,6
495324,-103,416,496424,-130,449,3,9
497224,104,706,498291,76,736,8,3
499124,137,428,500091,144,443,9,9
502358,135,875,503324,91,880,9,0
