362228,-126,576,363328,-103,601,3,6
364628,386,585,365928,398,612,15,6
367028,46,725,368262,53,749,7,3
369428,-209,426,370728,-199,467,1,9
371661,-26,463,372928,-32,517,5,8
374295,388,874,375328,381,886,15,0
376761,320,537,377895,313,555,13,7
378994,142,484,380228,142,506,9,8
381161,136,632,382328,142,655,9,5
383761,519,782,384760,512,771,18,2
386028,-163,674,387361,-174,691,2,4
388761,613,537,389661,621,545,20,7
390894,260,573,392028,271,599,12,6
393127,-245,509,394527,-257,545,0,7
395294,100,507,396461,99,557,8,7
397494,-66,710,398794,-73,741,4,3
399861,181,867,400994,176,886,10,0
402061,440,536,403427,442,569,16,7
404560,271,443,405627,273,468,12,9
407094,11,634,408194,14,657,6,5
