1005275,262,522,1005876,274,536,12,7
1007042,-212,569,1007742,-165,544,1,6
1009042,387,761,1009509,363,717,15,2
1010909,337,724,1011309,343,731,14,3
1012775,467,639,1013176,480,636,17,5
1014542,142,506,1015043,144,526,9,7
1016608,481,449,1016909,494,439,17,9
1018175,230,603,1018676,226,610,11,5
1020008,-225,758,1020643,-182,717,1,2
1021942,226,764,1022442,235,781,11,2
1023875,516,586,1024109,522,573,18,6
1025641,476,734,1025976,483,719,17,3
1027408,-246,425,0,0,0,0,9
1029408,146,767,1029809,141,783,9,2
1031441,606,583,1031709,613,566,20,6
1033175,-205,655,1033742,-175,640,1,4
1035074,-246,516,1035709,-262,531,0,7
1037141,119,440,1037309,132,472,9,9
1039074,567,635,1039509,573,631,19,5
