884479,205,807,884813,195,808,11,1
886413,558,675,886479,559,684,19,4
887946,127,866,888147,138,817,9,0
889746,299,786,889780,296,728,13,2
891312,316,523,891513,303,546,13,7
892912,-164,574,893246,-179,556,2,6
894546,146,574,894713,144,591,9,6
896079,389,615,896278,406,622,15,5
897811,-157,417,898146,-187,440,2,9
899879,-59,761,900213,-74,785,4,2
901645,-113,661,901846,-89,661,3,4
903279,299,680,903413,291,651,13,4
904812,47,711,904980,29,690,7,3
906412,41,863,906746,51,874,7,0
908012,186,512,908178,164,601,10,7
909979,563,586,909979,578,595,19,6
911745,-59,810,912179,-85,806,4,1
913712,-167,753,914079,-148,732,2,2
915478,557,777,915579,556,761,19,2
917145,430,497,917379,451,484,16,8
