450626,-108,759,450993,-91,745,3,2
452426,561,545,452560,524,569,19,7
454058,-165,756,454326,-133,747,2,2
455859,61,872,456027,99,857,7,0
457726,180,813,457893,172,758,10,1
459826,-231,416,0,0,0,0,9
461659,392,637,461726,392,580,15,5
463959,219,441,464226,223,433,11,9
465759,125,822,465960,148,763,9,1
467659,505,731,467693,488,744,18,3
469192,46,748,469426,49,721,7,2
470925,176,653,471126,167,691,10,4
472658,-263,729,472993,-275,720,0,3
476758,504,659,476992,502,629,18,4
478425,462,773,478593,459,774,17,2
479992,175,557,480160,169,589,10,6
481658,-227,622,481959,-246,613,1,5
483325,231,661,483525,223,693,11,4
484992,336,635,485126,346,637,14,5
486658,253,822,486759,272,787,12,1
