279598,-193,469,280065,-224,484,1,8
281698,-93,860,282098,-88,850,4,0
283564,21,608,283965,25,625,6,5
285664,349,836,285732,346,814,14,1
287131,143,462,287665,137,479,9,8
289331,521,685,289365,529,650,18,4
292964,602,730,293064,593,677,20,3
294497,509,442,294832,481,436,18,9
296231,-254,558,296798,-240,558,0,6
298264,217,460,298598,224,491,11,8
300164,425,683,300298,448,553,16,4
302164,563,587,302331,579,560,19,6
304097,607,786,304198,556,679,20,2
305930,388,442,306398,408,449,15,9
307864,-161,605,308398,-130,590,2,5
309764,-71,609,310198,-56,587,4,5
311563,590,818,312031,596,797,20,1
313430,50,668,313731,35,682,7,4
315263,80,707,315698,93,724,8,3
317530,-172,785,317597,-187,779,2,2
