395194,293,711,395562,295,713,13,3
397527,88,435,397695,-6,476,8,9
399028,182,470,399195,172,490,10,8
400494,564,486,400594,523,487,19,8
402261,600,817,0,0,0,20,1
403661,-213,599,403929,-189,616,1,5
405194,45,652,405461,53,671,7,4
406761,518,583,406828,514,595,18,6
409494,430,873,409595,457,804,16,0
410927,91,558,411161,74,569,8,6
412461,212,805,412661,226,769,11,1
414161,383,816,414328,404,816,15,1
415761,97,812,415827,155,641,8,1
417460,140,465,417761,141,483,9,8
419060,221,668,419328,225,637,11,4
420761,126,878,420994,116,860,9,0
422427,91,748,422694,103,780,8,2
424127,419,522,424461,452,565,16,7
425860,231,511,426127,248,537,11,7
427660,-167,845,428161,-167,853,2,0
