731951,-40,771,732385,-41,764,5,2
733617,43,578,733818,59,586,7,6
735184,95,713,735517,94,717,8,3
736984,549,680,737018,531,705,19,4
738484,426,534,738718,427,543,16,7
740250,421,781,740251,386,743,16,2
741650,27,473,741818,8,512,6,8
743350,472,727,743384,475,642,17,3
744984,519,637,745151,522,635,18,5
746883,-131,800,747284,-100,777,3,1
748550,470,533,748817,479,547,17,7
750716,-245,577,750951,-250,593,0,6
752383,346,724,752584,346,734,14,3
754283,510,829,754284,508,797,18,1
755816,-39,461,756117,-57,460,5,8
757550,378,731,757650,387,704,15,3
759249,-166,459,759517,-167,467,2,8
760915,310,470,761084,288,526,13,8
762583,254,481,762750,251,523,12,8
764249,395,589,764351,391,611,15,6
