213867,298,480,214434,317,493,13,8
215700,-223,536,216101,-190,520,1,7
217867,476,836,217967,453,789,17,1
219833,605,545,219967,609,568,20,7
221399,186,524,221801,174,511,10,7
223266,351,868,223300,459,557,14,0
225266,603,587,225500,614,602,20,6
226933,-74,794,227433,-91,813,4,1
228933,559,668,229134,569,644,19,4
230599,142,715,230934,133,749,9,3
232499,473,640,232533,489,617,17,5
234266,435,822,234433,432,822,16,1
235899,12,803,236400,7,814,6,1
237700,516,492,238067,506,500,18,8
239399,-25,501,239800,-29,519,5,7
241299,182,824,241400,260,635,10,1
243032,504,430,243466,538,436,18,9
244799,355,480,245000,352,533,14,8
246399,393,417,246833,410,455,15,9
248332,-199,801,248833,-221,810,1,1
