638353,210,723,638521,212,738,11,3
639887,-209,752,640354,-181,723,1,2
641820,-166,669,642120,-174,681,2,4
643853,-166,611,644221,-134,598,2,5
645620,255,725,645854,248,731,12,3
647220,-40,563,647521,-24,572,5,6
648886,518,579,649121,479,601,18,6
650420,139,700,650720,137,702,9,3
652520,516,727,652587,526,734,18,3
653853,293,853,654054,310,793,13,0
655619,-116,650,655887,-117,663,3,4
657385,51,704,657587,56,717,7,3
659020,54,572,659187,62,609,7,6
660586,257,656,660887,258,668,12,4
662419,601,684,662487,558,655,20,4
664019,-120,708,664353,-127,724,3,3
665686,394,848,665820,460,725,15,0
668019,-245,575,668453,-209,562,0,6
669852,606,724,670087,503,711,20,3
672952,515,876,673253,496,837,18,0
