112916,175,526,113550,182,544,10,7
116249,511,623,117349,474,564,18,5
119016,428,627,119982,407,629,16,5
121315,-110,619,122249,-153,637,3,5
123215,228,442,124082,196,448,11,9
125249,296,822,126115,316,829,13,1
127248,471,539,128081,458,510,17,7
129082,40,477,129949,20,490,7,8
131082,338,639,131915,342,623,14,5
133048,433,435,133749,424,448,16,9
134649,136,677,135448,124,680,9,4
136482,518,543,137147,503,494,18,7
138781,173,870,139615,191,870,10,0
140748,266,449,141581,256,460,12,9
142881,556,543,143316,512,485,19,7
146648,421,827,147515,387,801,16,1
148781,396,628,149615,326,609,15,5
150848,-25,705,151748,-28,742,5,3
152948,550,684,153581,513,640,19,4
154614,-147,513,155381,-155,524,2,7
156315,270,667,157281,227,666,12,4
158281,137,486,159181,133,505,9,8
160148,-253,540,161048,-223,544,0,7
162314,381,868,163281,348,813,15,0
164714,-134,436,165747,-132,460,3,9
166847,603,684,167914,520,650,20,4
168947,134,775,170014,127,782,9,2
171114,-90,735,171914,-96,708,4,3
173014,-266,622,173980,-235,615,0,5
174980,-253,485,175947,-254,494,0,8
