350182,592,684,350815,549,676,20,4
351949,130,465,352815,128,509,9,8
354415,-269,817,355215,-224,830,0,1
356682,262,771,357449,256,784,12,2
358382,309,530,359249,289,548,13,7
360182,562,441,361249,556,479,19,9
362215,-29,605,363115,-53,625,5,5
364582,516,638,365415,512,631,18,5
366481,-35,731,367248,-47,726,5,3
368148,-33,512,369015,-52,532,5,7
369815,313,466,370781,303,501,13,8
371781,56,594,372648,52,597,7,6
373714,-87,737,374514,-107,705,4,3
375481,89,782,376281,90,775,8,2
377648,85,482,378581,86,495,8,8
379681,206,780,380448,189,750,11,2
381548,438,498,382214,427,496,16,8
385448,603,771,386481,571,774,20,2
387647,342,808,388581,335,826,14,1
389614,6,800,390514,-20,825,6,1
391447,-4,571,392547,-1,592,6,6
393314,211,874,394181,212,879,11,0
395214,-83,533,396314,-97,523,4,7
397114,-196,426,0,0,0,1,9
399214,519,587,400080,485,586,18,6
401380,93,674,402247,95,690,8,4
403247,-251,537,404147,-226,516,0,7
405247,613,543,406247,588,518,20,7
410347,-251,877,0,0,0,0,0
413013,306,771,414147,274,758,13,2
