1194,211,861,1993,210,883,11,0
3059,299,434,3527,301,470,13,9
4758,5,776,5493,-3,761,6,2
6492,-170,575,7259,-175,591,2,6
8293,475,484,8860,480,497,17,8
10093,293,777,10626,307,790,13,2
11892,222,680,12427,216,690,11,4
13559,-36,524,14192,-42,521,5,7
15259,5,823,15959,-11,803,6,1
16926,-70,487,17592,-80,503,4,8
18559,387,868,19126,358,836,15,0
20225,607,729,20992,599,725,20,3
22159,343,441,22792,355,466,14,9
23858,300,818,24659,306,836,13,1
25759,-49,731,0,0,0,5,3
27459,-39,873,28259,-61,842,5,0
29159,-212,701,30025,-233,698,1,3
30992,600,591,31525,581,586,20,6
32492,137,801,33258,116,804,9,1
34058,90,462,34692,76,489,8,8
35725,521,493,36258,518,501,18,8
37492,466,722,37726,476,749,17,3
38658,187,614,39259,175,649,10,5
40192,338,776,40958,341,768,14,2
41625,-212,766,42558,-223,776,1,2
43191,485,541,43758,477,542,17,7
44758,435,486,45226,396,494,16,8
46125,53,566,46726,37,582,7,6
47558,272,602,48059,275,638,12,5
49025,518,541,49658,513,542,18,7
