436679,291,672,437513,262,652,13,4
440412,-247,873,0,0,0,0,0
443246,-119,433,444146,-116,452,3,9
445512,562,434,446246,541,450,19,9
447512,-162,703,448345,-176,720,2,3
449312,387,628,450045,372,619,15,5
451012,252,733,451712,248,719,12,3
452713,158,859,453447,148,841,10,0
454412,336,858,455445,298,869,14,0
456545,247,823,457412,260,840,12,1
458445,350,526,459379,346,540,14,7
460412,387,731,461245,370,702,15,3
462378,559,540,463012,538,524,19,7
463979,-33,602,464845,-70,623,5,5
466012,563,681,466645,536,672,19,4
467579,211,813,468478,205,836,11,1
470845,130,419,471778,135,459,9,9
472645,469,685,473445,442,673,17,4
474411,467,775,475211,409,728,17,2
476211,-254,424,477011,-219,448,0,9
477811,22,610,478544,13,613,6,5
479445,5,666,480211,-10,641,6,4
481111,231,659,481978,213,667,11,4
484311,472,824,485245,386,755,17,1
486111,15,571,486978,0,579,6,6
488244,606,490,490111,576,519,20,8
491345,-126,649,492945,-130,665,3,4
494244,342,426,495578,340,444,14,9
496744,-66,660,0,0,0,4,4
499111,606,542,499777,569,537,20,7
